id,elo_overall,match_number
robert gustafsson-sw-79,1484,0
daniel monedero-sp-82,1484,0
fabricio neis-br-90,1484,0
mamadou akilissou diallo-se-90,1484,0
mattis wetzel-ge-89,1484,0
jung hyo lee-so-82,1484,0
benedikt muller-ge-92,1484,0
dmitry vlasov-ru-82,1484,0
christoph drechsler-ge-92,1484,0
alexander ward-gr-90,1484,0
clint bowles-un-88,1484,0
mehdi birouk-mo-83,1484,0
victor bruthans-sl-79,1484,0
robert verzaal-un-91,1484,0
claudio scatizzi-it-90,1484,0
daniil sirota-ru-92,1484,0
maximiliano gurmandi-ar-90,1484,0
filip tomanic-se,1484,0
sergio ramirez-co-85,1484,0
vicente elberto anasta-ph-81,1484,0
mo niaki-ca-87,1484,0
mircea alexandru jecan-ro-88,1484,0
michael grant-un,1484,0
hashim abdal-ku-89,1484,0
alexander pfann-au-66,1484,0
taavo roos-es-83,1484,0
axel alvarez llamas-sp-93,1484,0
borja rodriguez manzano-sp-92,1484,0
james allemby-gr-90,1484,0
david de goede-ne-90,1484,0
pierre clad-gr-88,1484,0
dmitriy minkin-ru-86,1484,0
bruno bertolucci-br-90,1484,0
mats moraing-ge-92,1484,0
peter heller-ge-92,1484,0
dawie eybers-so-78,1484,0
diogo rocha-po-84,1484,0
charly villeneuve-fr-84,1484,0
leandro toledo-ge-92,1484,0
ariez elyaas deen heshaam-ma-93,1484,0
rong ma-ch-84,1484,0
nutthavit likitkumchorn-th-88,1484,0
maros horny-sl-88,1484,0
nicolas serio-ar-89,1484,0
diego galeano-pa-92,1484,0
pedro davisson-br-91,1484,0
kacper mularczyk-po-91,1484,0
yan sabanin-ru-90,1484,0
damion johnson-ja-85,1484,0
anthony marshall-ba-85,1484,0
davide zucchini-it-86,1484,0
marcelo herrera-ar-85,1484,0
maxim filippov-ka-87,1484,0
ilie babinciuc-mo-85,1484,0
olivier lemaitre-fr-91,1484,0
mandeep yadav-in-90,1484,0
joseph correa-un-77,1484,0
abdulla hajji-qa-90,1484,0
alex domenech menacho-sp-89,1484,0
ricardo siggia-br-89,1484,0
kentaro kamata-ja-87,1484,0
josip brkic-bo-88,1483,0
slavi delchev-bu-76,1483,0
johan barras-fr-78,1483,0
thomas kromann-de-87,1483,0
vidhan vyas-in-90,1483,0
ariovaldo custodio-br-77,1483,0
daniel steinbrenner-ge-79,1483,0
carlos antonio tavarez rodriguez-do-92,1483,0
tomas jecminek-cz-79,1483,0
tucker vorster-so-88,1483,0
sebastian fanselow-ge-91,1483,0
egor gerasimov-be-92,1483,0
ronald tijvelijn-ne-78,1483,0
m abid ali khan akbar-pa-90,1483,0
fabricio burdisso-ar-91,1483,0
mihai parvan-ro-88,1483,0
seyed akbar taheri rahaghi-ir-73,1483,0
juan antonio los santos-ma-92,1483,0
andrea taliani-it-84,1483,0
vasco pascoal-po-88,1483,0
laurent olivier daxhelet-be-91,1483,0
nathan byrnes-au-86,1483,0
ivan seliverov-ru-92,1483,0
juan paul bastiaans minguillon-sp-89,1483,0
baligh ellouze-tu-93,1483,0
ahmed el menshawy-gr-91,1483,0
kouhei maeda-ja-90,1483,0
adam staub-ne-86,1483,0
jesper cederlind-sw-92,1483,0
ura mukovoz-ru-90,1483,0
ruben medina camargo-sp-90,1483,0
cheng peng hsieh-ch-91,1483,0
cristobal aguirre-ar-78,1483,0
andreas weber-ge-76,1483,0
vadim pinko-li-91,1483,0
guilheme canineo r-br-91,1483,0
dmitri sitak-ru-83,1483,0
adrian sikora-sl-88,1483,0
juan pablo de paiz ferrer-sp-92,1483,0
christian hansen-ge-88,1483,0
daniel kosakowski-un-92,1483,0
robin brage-sw-83,1483,0
rodrigo alvarez-ar-89,1483,0
martin rmus-sl-87,1483,0
roman martin-ar-88,1483,0
hector silva-br-80,1483,0
rhett rollyson-un-71,1483,0
tiago godinho-po-84,1483,0
christopher schuhmann-ge-86,1483,0
rodolphe cadart-fr-78,1483,0
adam cizek-sl-90,1483,0
zachary ganger-un-85,1483,0
till heilshorn-ge-88,1483,0
diego lasry-ve-89,1483,0
eduardo matesanz aragones-sp-88,1483,0
roger ordeig-sp-91,1483,0
lawrence harradine-sw-88,1483,0
german sciacca-ar-91,1483,0
marco aurelio nunez-me-93,1483,0
andrey daniluk-ru-89,1483,0
austin klores-un-89,1483,0
nathaniel gery-ca-90,1483,0
mohamed nazim khan-ma-93,1483,0
david ohare-ir-90,1483,0
cedric babu-ug-76,1483,0
alvaro loyola-ch-80,1483,0
giulio mazzoli-it-93,1483,0
bijan hejazi-un-87,1483,0
robert hodel-ge-85,1483,0
jordan mcculloch-gr-91,1483,0
lorenzo carera-it-91,1483,0
canyo dagum-ar-90,1483,0
andrea dallasta-it-93,1483,0
ozren damjanovski-se-85,1483,0
vlad cristian smighelschi-ro-89,1483,0
rogelio irigoyen-me-92,1483,0
ivan turudic-cr-91,1482,0
garret brasseaux-un-91,1482,0
patrick grigoriu-ro-91,1482,0
bhishma desai-in-83,1482,0
xavi torres-sp-91,1482,0
robson nunes-br-80,1482,0
tianchao mei-ch-91,1482,0
kokou bernard alipoe tchotchodji-to-93,1482,0
juan sebastian langton-sa-83,1482,0
stanislav shvetsov-ru-87,1482,0
gerry de campos-be-89,1482,0
yang li-ch-89,1482,0
dimitar petrov-bu-93,1482,0
thomas gilner-ge-87,1482,0
yu cheng li-ch-92,1482,0
alessandro tabacchini-it-80,1482,0
jacob kahoun-sw-92,1482,0
alessio abbondanzieri-it-89,1482,0
claudio acevedo-ch-91,1482,0
daniel melo-br-77,1482,0
hermand de bruin-so-88,1482,0
alexander seeger-ge-87,1482,0
carlos yanez-ve-92,1482,0
cameron spearman-un-88,1482,0
hyun seung kim-so-80,1482,0
emiliano waisman-ar-92,1482,0
nicolas ebran-fr-83,1482,0
helson barros-br,1482,0
federico iraola-ar-90,1482,0
gabriel pitta-br-80,1482,0
tom krug-ge,1482,0
javier waase-el-93,1482,0
gustavo lima ribeiro gutta-br-92,1482,0
justin eleveld-ne-92,1482,0
federico clara figueroa-ar-90,1482,0
carlos gomez herrera-sp-90,1482,0
juan pablo ortiz-ar-91,1482,0
vlad cirla-ro-90,1482,0
gustavo junqueira de andrade-br-89,1482,0
luca margaroli-sw-92,1482,0
issa karorero-bu-91,1482,0
stefan szacinski-au-91,1482,0
mark kovacs-au-80,1482,0
alexander pumpyanskiy-ru-87,1482,0
david agung susanto-in-91,1482,0
jamie murray-gr-86,1482,0
sid ali akkal-al-74,1482,0
luca leonardi-it-86,1482,0
alessandro tombolini-it-76,1482,0
perica josic-se-91,1482,0
giuseppe guarnieri-pa-91,1482,0
alexander reichel-un-71,1482,0
demetrios leontis-cy-78,1482,0
sebastian prieto-ar-75,1482,0
harry cicma-un,1482,0
jaber nouh-qa,1482,0
borja martinez lejarza-sp-87,1482,0
marco gualdi-it,1482,0
thomas butz-un-92,1482,0
marius meiszies-ge-83,1482,0
jean francois berard-ca-74,1482,0
vasco mensurado-po-94,1481,0
mihail gochev-bu-88,1481,0
armando javier boschetti-ar-90,1481,0
robert belak-se-87,1481,0
jarryd bant-gr-92,1481,0
james bo seal-un-91,1481,0
kirill kokhanov-ru-93,1481,0
mitchell krueger-un-94,1481,0
borislav borovic-se-85,1481,0
jonathan hilaire-fr-84,1481,0
andrea giallanza-it-86,1481,0
bojan szumanski-po-84,1481,0
tomasz kryzszkowski-po-88,1481,0
joe cooper-gr-86,1481,0
blaz rola-sl-90,1481,0
vladislav mateev-bu-92,1481,0
kairat kosherov-ka-91,1481,0
liam broady-gr-94,1481,0
emanuel brighiu-ro-87,1481,0
javier andres liu rivas-ch-92,1481,0
sam gould-ne-89,1481,0
paolo cane-it-65,1481,0
omar aboushalam-mo,1481,0
palanupap puranawit-th-85,1481,0
miroslav stengl-cz-88,1481,0
enrique naranjo-co-84,1481,0
alexandru florin giurca-ro-92,1481,0
sergio martinez-sp-87,1481,0
andrey pozhidaev-ru-90,1481,0
pablo nunez-co-91,1481,0
joel akerberg-sw-87,1481,0
lucas marin-un-92,1481,0
rami osman-le-90,1481,0
serge carpentier-be-65,1481,0
bart brons-ne-90,1481,0
benjamin lankenau-un-88,1481,0
alfonso gallo-ur-89,1481,0
zhanbolat zhakupov-ka-92,1481,0
thomas szewczyk-fr-93,1481,0
michal wlodarczyk-po-85,1481,0
dai chiao lin-ch-86,1481,0
miguel alves-po-89,1481,0
simon aspelin-sw-74,1481,0
daniil lunev-ru-90,1481,0
brian wilson-un-82,1481,0
jean julien rojer-ne-81,1481,0
ilhan mutlu-tu-87,1481,0
jiri vesely-cz-93,1481,0
philippe poignon-fr-74,1481,0
thiago mastroianni-br-91,1481,0
william humphreys-un-89,1481,0
lars burgsmuller-ge-75,1481,0
jeremy jahn-ge-90,1481,0
david florez cohen-sp-86,1481,0
lucas gordilho-br-92,1481,0
pier francesco prudentini-it-87,1481,0
karim sallemi-tu-94,1481,0
jan pavlicek-cz-86,1481,0
quang huy ngo-vi-84,1481,0
eleftherios christou-cy-85,1481,0
ethan farbman-ho-80,1481,0
kittibodee singnil-th-92,1481,0
bojan novkovic-se-86,1481,0
matthew illingworth-gr-87,1481,0
juan lopez vico-sp-89,1481,0
enrique huelin alvarez-sp-88,1481,0
martin fafl-cz-84,1481,0
george alexandru tatomir-ro-91,1481,0
franco maddau-it-91,1481,0
william ferreira-br-83,1481,0
anderson reed-un-90,1481,0
johannes pulsfort-ge-89,1481,0
francois chatelle-be-90,1481,0
jose ignacio lucca-ar-88,1481,0
kaysar bekimov-ka-89,1481,0
de long zhu-ch-90,1481,0
marcos chiaretti-br-89,1481,0
andre tavares-br-93,1481,0
matthew pierot-ne-90,1481,0
albert ochagavia tobena-sp-91,1481,0
philippos tsangaridis-cy-92,1481,0
shahbaaz khan-in-92,1481,0
claudio masci-it-84,1481,0
tobias simon-ge-91,1481,0
nicolas pinones haltenhoff-ch-91,1481,0
pablo martinez-me-80,1481,0
petar kaucic-cr-91,1481,0
lucas renard-sw-92,1481,0
joshua milton-gr-89,1481,0
hamad abbas janahi-un-90,1481,0
francesco mendo-it-91,1481,0
jeroen claeys-be-91,1481,0
daniel winnewisser-ge-86,1481,0
aleksandar bajin-ge-84,1481,0
andres bucaro-gu-90,1481,0
lucas engel-br-81,1481,0
scott dickson-gr-88,1481,0
rafael reyes salmeron-me-81,1480,0
christopher prutsch-au-85,1480,0
brett cromwell-un-90,1480,0
james chaudry-gr-91,1480,0
david orces-ec-90,1480,0
alistair felton-gr-90,1480,0
dragos ioan ghioc-ro-88,1480,0
vasile alexandru ghilea-ro-93,1480,0
phaninthon pakpoomkamol-th-92,1480,0
ivo heuberger-sw-76,1480,0
michal macko-sl-81,1480,0
nicklas wingord-ar-92,1480,0
jan axel tribler-de-78,1480,0
vinod sridhar-in-79,1480,0
slawomir szeremeta-po,1480,0
mathieu monleau-fr-85,1480,0
stephan hoiss-ge-89,1480,0
ruslan chomaev-ru-87,1480,0
matthew allare-un-89,1480,0
markus larcher-au-85,1480,0
angelos lenis-sw-91,1480,0
katsuki nagao-ja-89,1480,0
luis patino-me-93,1480,0
luke mcdonald-au-89,1480,0
daniel pazos-ve-85,1480,0
slobodan mavrenski-sw,1480,0
bostjan repansek-sl-88,1480,0
morteza moaazam-ir-93,1480,0
patrick flint-ca-83,1480,0
arko zoutendijk-ne-86,1480,0
carlos alfredo suppa-ar-91,1480,0
zhe li-ch-86,1480,0
fabian balmaceda-ch-89,1480,0
marcelo mazzetto-br-88,1480,0
roope kailaheimo-fi-89,1480,0
daniel lencina ribes-li-77,1480,0
ruben alapont rubio-sp-90,1480,0
alexandre prado-br-71,1480,0
valentin dima-ro-89,1480,0
giorgio alessandrini-pe-90,1480,0
kriangkrai prajoubphansri-th-92,1480,0
ryutaro ueki-ja-85,1480,0
rafik zaher-eg-91,1480,0
sobir ochilov-uz-73,1480,0
matt fox-au-87,1480,0
aleksandr mityaev-ru-74,1480,0
aliaksandr bulitski-be-93,1480,0
amaury gomez-do-81,1480,0
antoni gomez-sp-89,1480,0
asser al nokaly-eg-86,1480,0
atsushi ushida-ja-87,1480,0
ben chen-un-91,1480,0
christian saravia-gu-89,1480,0
christian vitulli-ke-88,1480,0
christopher haller-no-89,1480,0
daniel muller-ge-86,1480,0
daniel rua-ar-88,1480,0
daniele giuliani-it-82,1480,0
davi guimaraes-br-90,1480,0
david thomson-gr,1480,0
demba sow-se-80,1480,0
diego oliveira-br-88,1480,0
fabio tsuchiya-br-89,1480,0
filipe penteado-br-80,1480,0
finn meinecke-ge-92,1480,0
gregg le sueur-so-82,1480,0
ignacio carbonell-sp,1480,0
igor wachter-sl-89,1480,0
ioan farcas-ro-91,1480,0
janvier mugwaneza-rw-82,1480,0
jason engelhardt-ne-82,1480,0
jason pinsky-un-86,1480,0
javier peris-sp,1480,0
jia ping xia-ch-69,1480,0
jim slonac-un-71,1480,0
joao ferreira-po-86,1480,0
joao maio-po-91,1480,0
joaquin perez cases-sp-90,1480,0
jorge cavero-pe-92,1480,0
kevin lietar-fr,1480,0
krunoslav sven lupis-cr-90,1480,0
leandro faria da cunha-br-77,1480,0
masato yuhara-ja-89,1480,0
matheus costa-br-93,1480,0
matias vittori-ar-89,1480,0
mihai badescu-ro-80,1480,0
miloslav dolezal-sl,1480,0
muhammad waqas malak-pa-92,1480,0
pau salsench pallares-sp-90,1480,0
philippe brand-ne-88,1480,0
pim van mele-be-81,1480,0
piotr cialkowski-po-87,1480,0
revaz osadze-ge-90,1480,0
reza kohastani-ir-88,1480,0
robert lindberg-sw,1480,0
ruslan legar-is-84,1480,0
septimiu fratila-ro-85,1480,0
sergio barrera-co-90,1480,0
somboon prasanwan-th-94,1480,0
stephen donald-au-89,1480,0
tomas bohunicky-sl-83,1480,0
victor begara-br-91,1480,0
yvonick rivat-fr-74,1480,0
amit inbar-is-85,1480,0
michael trebuhov-is-88,1480,0
ki hun jung-so-84,1480,0
marlon dal pont-br-90,1480,0
gregory gumbs-fr-87,1480,0
marek czerwinski-un-86,1480,0
enrique lopez perez-sp-91,1480,0
kurt thein-un-91,1480,0
adrien gombocz-fr-80,1480,0
andrei stoliarov-ru-77,1480,0
sergiu rogoveanu-ro-92,1480,0
zach itzstein-au-88,1480,0
enzo pigola-pa-86,1480,0
wolfgang wenus-ge-89,1480,0
jonathan magadan-me-89,1480,0
nick savage pollock-ca-87,1480,0
pablo romero alvarez-sp-89,1480,0
alejandro gutierrez de la maza-sp-75,1480,0
ketut nesa arta-in-82,1480,0
jeremy brouche-fr-88,1480,0
sasa vidojevic-se-92,1480,0
emiliano mina-ar-89,1480,0
frank carleton-un-91,1480,0
francisco pozzi romanazzi-ar-87,1480,0
maximilian diemer-ge-91,1480,0
christian haupt-ge-84,1480,0
juan carlos sierra-co-92,1480,0
diego carrion-ec-92,1480,0
jonathan parkes-gr-86,1480,0
masaki sasai-ja-89,1480,0
jordi marse vidri-sp-80,1480,0
justin jendruch-ca-90,1480,0
gwinyai tongoona-zi-73,1480,0
brandon burke-ja-92,1480,0
josh barrenechea-au-92,1480,0
maxime chazal-fr-93,1480,0
jacob melskens-de-85,1480,0
vahe assadourian-un-85,1480,0
seung joo lee-so-84,1480,0
ricardo jorge-po-94,1480,0
dusan mihailovic-se-83,1480,0
marious zelba-au-90,1480,0
sebastian uriarte-ar-80,1480,0
juan manuel camilloni-ur-89,1479,0
patrick mayer-au-90,1479,0
michael bois-fr-93,1479,0
andre caiado-po-91,1479,0
duje tomasovic-cr-85,1479,0
thomas zamora fuentes-ch-88,1479,0
monday igbinovia-ni-86,1479,0
aslan karatsev-ru-93,1479,0
lawrence l formentera-un-91,1479,0
morteza jamshidi-ir-83,1479,0
aurelien defresne-fr-83,1479,0
mohamed koubaa-tu-88,1479,0
vincenzo ciccone-un-91,1479,0
phillip schulz-ge-86,1479,0
riccardo bellotti-it-91,1479,0
vinko ojdanic-cr-86,1479,0
victor garcia gimeno-sp-84,1479,0
casey watt-un-90,1479,0
riccardo sinicropi-it-90,1479,0
rafael sanchez navas-sp-89,1479,0
tsvetan petrov-bu-88,1479,0
lorenzo cremonini-it-85,1479,0
agustin gonzalez martin-sp-86,1479,0
martin colenbrander-ne-88,1479,0
eui yeol yang-so-85,1479,0
bogdan djurdjevic-ge-86,1479,0
mikolaj szmyrgala-po-85,1479,0
matias bobadilla-ch-90,1479,0
jovan milic-se-89,1479,0
hwa soo you-so-83,1479,0
david simson-au-86,1479,0
wilfredo gonzalez-gu-93,1479,0
ljubomir celebic-mo-91,1479,0
masayoshi tomita-ja-84,1479,0
gabriele dutto-it-88,1479,0
federico valsangiacomo-sw-93,1479,0
david veza-ro-86,1479,0
david sofaer-au-91,1479,0
andrei dumitrascu-ro-89,1479,0
jeroen benard-ne-91,1479,0
benjamin mitchell-au-92,1479,0
neishit vakil-in-88,1479,0
cristian orduna guzman-me-88,1479,0
patrick lubanski-ge-84,1479,0
guillaume crasson-be-88,1479,0
geert jan van dijken-ne,1479,0
dusan miljevic-se-88,1479,0
njal foss stene-no-88,1479,0
matteo gotti-it-78,1479,0
florent walter-fr-78,1479,0
benjamin rogers-un-86,1479,0
ignacio arroyo cologan-sp-91,1479,0
ilya karachun-be-92,1479,0
lukasz wodnicki-po-83,1479,0
alvaro cajigal-sp-92,1479,0
mario correa-co-90,1479,0
stephan fransen-ne-88,1479,0
nicklas szymanski-sw-87,1479,0
marco jager-ge-82,1479,0
ilja aradski-se-90,1479,0
diego alberto maronna-ar-93,1479,0
victor tiberiu benea-ro-89,1479,0
mikhail lew-ca-85,1479,0
tristan gabriel-fr-86,1479,0
gonzalo apaza-bo-90,1479,0
zachary gilbert-un-88,1479,0
chuhan wang-ch-92,1479,0
leif berger-ge-93,1479,0
alfredo moreno-me-91,1479,0
alexandru raul musat-ro-89,1479,0
blagovest naidenov-bu-92,1479,0
arnau sanz sanz-sp-92,1479,0
jan gattiker-sw-87,1479,0
rewat kitprasertsakul-th,1479,0
erick eduardo martinez torres-me-92,1479,0
bartosz golas-ge-85,1479,0
aziz yuldashev-uz-92,1479,0
chadd valdes-pa-71,1479,0
stefan seywald-au-79,1479,0
saurav sukul-in-84,1479,0
roman chmelik-cz-89,1479,0
alexander malko-be-90,1479,0
stefan mitev-bu-79,1479,0
jordan rux-un-88,1479,0
federico visioli-it-90,1479,0
tim matthewson-gr-90,1479,0
andrea falgheri-it-85,1479,0
michael cressevich-ve-92,1479,0
mohammed affes-tu-84,1479,0
francisco vaca-ec-84,1479,0
nikita rudenko-ru-93,1479,0
nathan carvalho-un-86,1479,0
jannick lupescu-ne-93,1479,0
daniele micolani-it-88,1479,0
christopher enser boenisch-ge-86,1479,0
duncan mugabe-ug-90,1479,0
bob huuskes-ne-91,1479,0
nathan rosenfeld-un-87,1479,0
kyle mcmorrow-un-90,1479,0
michael rehrl-au-89,1479,0
mikelis libietis-la-92,1479,0
marcel ruzic-cr-92,1479,0
roman rohacek-cz-89,1479,0
yi fan yang-ch-89,1479,0
andrea bortolon-it-90,1479,0
ilija martinoski-no-89,1479,0
dario perez-ar-80,1479,0
gabriel maril beltran-sp-92,1479,0
patrick schmolzer-au-84,1479,0
phillip mohr-ge-88,1479,0
aba omodele lucien-un-89,1479,0
janicije sasha karic-un-95,1479,0
lakshit sood-in-91,1479,0
evghenii corduneanu-no-83,1479,0
muharrem eroglu-tu-89,1479,0
mattia errico-it-88,1479,0
francesco arciuli-it-91,1479,0
davide cannone-it-83,1479,0
alexandru robert burlan-ro-92,1479,0
sergio perez perez-sp-84,1478,0
sebastian gomez-co-90,1478,0
davit minasyan-ar-90,1478,0
lavry sylvain nyaba-iv-77,1478,0
nikita soifer-is-90,1478,0
giann franco meletto-ve-87,1478,0
tamas batyi-hu-91,1478,0
yasuhito kudo-ja-91,1478,0
nebojsa peric-se-92,1478,0
young deok cho-so-86,1478,0
jean gandonou-be-92,1478,0
steven gallacher-ne-90,1478,0
badr bouabdellah-mo,1478,0
nurdaulen baimakhanov-ka-94,1478,0
jonathan martinez galvan-me-90,1478,0
patrick daciek-un-90,1478,0
mircea dimofte-ro-90,1478,0
jaime sanchez canamares rios-sp-89,1478,0
leonard stakhovsky-uk-93,1478,0
julian lenz-ge-93,1478,0
sergey tuskov-ru-92,1478,0
kevin soriano lladser-sp-92,1478,0
hector sanabria-ec-90,1478,0
oriol roca batalla-sp-93,1478,0
gabriel bogdan ciuntea-ro-86,1478,0
adria mercadal berenguer-sp-90,1478,0
ariel martin lucero-ar-85,1478,0
valter mori filho-br-86,1478,0
thomas paire-fr-85,1478,0
mehmet nafiz duru-tu-90,1478,0
dae soung oh-so-90,1478,0
sascha meis-ge-89,1478,0
rainier nagel-so-85,1478,0
konstantinos kalaitzis-gr-87,1478,0
suk young jeong-so-93,1478,0
joshua ayala-me-92,1478,0
steven forman-un-89,1478,0
kevin andersson-ar-92,1478,0
evan specht-un-84,1478,0
gaston brizuela-ar-91,1478,0
juan diego luzardo-ve-93,1478,0
martin parra-ar-85,1478,0
sascha hesse-ge-79,1478,0
dragomir culjat-cr-93,1478,0
israel sevilla-sp,1478,0
marco bella-it-88,1478,0
alexei miller-ru-82,1478,0
ricardo david mayagoitia-me-94,1478,0
ryohei ittogi-ja-92,1478,0
bryce durham-au-83,1478,0
federico ciarrochi-ar-87,1478,0
tyler chin-ja-88,1478,0
oleksandr kazakov-uk-91,1478,0
hidekazu ina-ja-68,1478,0
ettore capello-it-90,1478,0
yuichi hasegawa-ja-89,1478,0
simon samardzic-au-91,1478,0
federico useleti-ve-91,1478,0
daniel matsubara-br-88,1478,0
maxime faniel-be-91,1478,0
carlos rodriguez cabello simon altuna-sp-93,1478,0
klemen kovacic-sl-90,1478,0
razvan lazarenco-it-88,1478,0
omar ka-se-88,1478,0
vugar aliev-ru-93,1478,0
burak vardal-tu-92,1478,0
karim karrit-se-79,1478,0
salifu mohammed-gh-86,1478,0
ahmed ali-ku-88,1478,0
diego camacho-bo-83,1478,0
kirill dmitriev-ru-91,1478,0
ya hui nie-ch-92,1478,0
alexey vatutin-ru-92,1478,0
jan guler-sw-89,1478,0
thiago aguiar-br-88,1478,0
takekazu longhi-ja-87,1478,0
yuji oyama-ja-82,1478,0
marc beckles-gr-87,1478,0
fabio biasion-ge-91,1478,0
guillermo barron-me-90,1478,0
miguel angel lopez-me-88,1478,0
amir shirazi-ir-82,1478,0
radoslaw nijaki-po-82,1478,0
xiao long yin-ch-88,1478,0
arnulfo courtney-pa-71,1478,0
konstantin lazarov-un-85,1478,0
nikoloz kurdadze-ge-90,1478,0
mauricio fosado lopez-me-93,1478,0
carlos manuel flores albiac-me-93,1478,0
joey swaysland-au-93,1478,0
jose alejos-sp-71,1478,0
javier ottaviani-ar-84,1478,0
trenton hagan-un-87,1478,0
pablo usin-ar-89,1478,0
jonathan schneider-un,1478,0
vladimir uzhylovsky-uk-88,1478,0
loic ducourau-fr-91,1478,0
sergio sanchez moruno-sp-91,1478,0
rustam hajiyev-az-89,1478,0
anoosha shahgholi-ir-81,1478,0
gary sacks-so-86,1478,0
anton sevastyanov-uz-86,1478,0
sergiu margarit-ro-91,1478,0
rodrigo scattareggia-ar-91,1478,0
horacio giussani-ar-86,1477,0
michael nuesslein-ge-88,1477,0
andre cunha-br-83,1477,0
ivan kosec-sl-91,1477,0
orlando puleo-un-94,1477,0
hikaru kawasaki-ja-92,1477,0
renato nunes dos santos-br-92,1477,0
joakim bay simonsen-de-87,1477,0
sebastian losavio-ar-82,1477,0
will gray-un-86,1477,0
jose maria fantova sicre-sp-91,1477,0
federico waidlich chaves-ar-90,1477,0
masaki harada-ja-83,1477,0
jay goldman-un-87,1477,0
adolfo aires-br-91,1477,0
miles bugby-gr-86,1477,0
john morrissey-ir-92,1477,0
tomas zivnicek-ge-79,1477,0
michel meijer-ne-85,1477,0
evan oneil-au-84,1477,0
facundo exequiel cosma miranda-ar-92,1477,0
jonathan wolff-un-89,1477,0
adelo abadia-ph-77,1477,0
glen kuma mintah-gr-88,1477,0
cristian gonzalez mendez-sp-92,1477,0
christopher nott-gr-89,1477,0
callum lloyd-gr-91,1477,0
igor okamoto-br-93,1477,0
matthew barton-au-91,1477,0
ken endo-ja-90,1477,0
lassine kone-iv-79,1477,0
luca pancaldi-it-93,1477,0
pedro gonzalez-ve-93,1477,0
gregory levy-un-80,1477,0
gianmarco velez-pe-91,1477,0
sebastian sachs-ge-92,1477,0
vinicius botelho-br-92,1477,0
edoardo cimmino-it-89,1477,0
joao domingues-po-93,1477,0
abdulhamid mubarak-ku-94,1477,0
vladimir geller-ru-87,1477,0
alejandro trevino-me-93,1477,0
esteban vargas-co-88,1477,0
vincenzo primerano-br-91,1477,0
igor lakhno-uk-88,1477,0
chris kearney-un-87,1477,0
mousheg hovhannisyan-un-91,1477,0
xavier morera balcells-sp-89,1477,0
vojtech blazek-cz-85,1477,0
thomas ackerknecht-ch-92,1477,0
kyle rowe-so-91,1477,0
nian feng-ch-90,1477,0
michael tjuatjadarma-in-92,1477,0
kossi loglo-to-79,1477,0
janis mellups-la-88,1477,0
rafael bugiga-br-91,1477,0
domenico sano-ve-92,1477,0
lester hippen-un-91,1477,0
arsalan mohammadi-ir-91,1477,0
luis escudero soler-sp-91,1477,0
ben davis-gr-92,1477,0
james turbervill-gr-91,1477,0
kevin krawietz-ge-92,1477,0
todd volmari-au-93,1477,0
adam fabik-cz-90,1477,0
nicola remedi-it-88,1477,0
denys pume-uk-92,1477,0
claudio alvarado-ch-80,1477,0
franco scaravilli-ar-90,1477,0
presiyan koev-bu-88,1477,0
souleymane ouedraogo-bu-85,1477,0
martin nilsson-sw-87,1477,0
bryant salcedo-un-88,1477,0
juan pablo larrateguy-ar-74,1477,0
lucas pigossi-br-92,1477,0
yasuo miyazaki-ja-81,1477,0
matias guccione-ar-81,1477,0
ricardo mena-pa-71,1477,0
ricardo andrei campos contreras-me-90,1477,0
bruno del granado-bo-92,1477,0
ali sherif al marzooqi-un-83,1477,0
pier bismpikos-gr-90,1477,0
oscar suarez-me-91,1477,0
william ursule-fr-88,1477,0
alejandro villegas-ch-74,1477,0
mark fynn-zi-85,1477,0
federico soriano gallo-sp-84,1477,0
andrew mcleod-au-93,1477,0
farsad shahi-ir-93,1476,0
philipp piyamongkol-ge-87,1476,0
jose carranza jones-me-91,1476,0
emilio misas-sp-87,1476,0
yuriy maslov-uz-90,1476,0
alexandros baier-gr-89,1476,0
ernesto arguello-ni-92,1476,0
abdelhak hameurlaine-al-72,1476,0
oskaras kalinauskas-li-93,1476,0
piotr dilaj-po,1476,0
aristotelis mouratoglou-gr-84,1476,0
joao pedro duarte-br-91,1476,0
americo lanzoni-br-88,1476,0
soma kesthely-no-84,1476,0
manoel barbosa andrade neto-br-93,1476,0
aboubacar sigue-iv-87,1476,0
jose garcia-ve-88,1476,0
jacek szygowski-ge-82,1476,0
sebastien hourcourigaray-fr-82,1476,0
jeff dawson-un-86,1476,0
ronaldo carvalho-br-79,1476,0
anthony assal-un-92,1476,0
diego castillo-gu-92,1476,0
valentino pest-ge-76,1476,0
andre stabile-br-90,1476,0
juan andres gomez-ec-87,1476,0
ryan horgan-gr-88,1476,0
martin durdik-sl-88,1476,0
jan van kwikkelberghe-be-83,1476,0
anton rabinov-is-91,1476,0
mussa hakizimana-bu-90,1476,0
cristobal grandon diaz-ch-91,1476,0
ettore zito-it-91,1476,0
vilim visak-cr-86,1476,0
vjekoslav skenderovic-cr-83,1476,0
szymon tatarczyk-po-90,1476,0
jules marie-fr-91,1476,0
tin horvatinovic-cr-91,1476,0
nysan tan-ca-89,1476,0
stefan bojic-se-90,1476,0
victor baluda-ru-92,1476,0
yury shirshov-ru-87,1476,0
alexander yarmola-uk-78,1476,0
mario littieri-br-93,1476,0
daniel serur de la torre-me-89,1476,0
sergio garcia ferrandez-sp-92,1476,0
